"","lon","lat","species"
"16503",-118.1967,34.4701,"Ephedra nevadensis"
"16552",-120.94,38.2,"Ephedra nevadensis"
"16607",-119.1659,37.8759,"Ephedra viridis"
"16701",-106.431186,31.812864,"Ephedra antisyphilitica"
"16703",-106.431186,31.812864,"Ephedra trifurcata"
"16707",-114.6156,34.8473,"Ephedra viridis"
"16708",-114.1492,34.8722,"Ephedra aspera"
"16752",-116.550598909749,33.8329841433231,"Ephedra fasciculata"
"16758",-116.640278,33.925278,"Ephedra californica"
"16768",-116.5828,34.9474,"Ephedra funerea"
"16779",-119.7256,39.1794,"Ephedra viridis"
"16780",-114.6153,32.6922,"Ephedra trifurcata"
"16811",-119.5636,40.0625,"Ephedra aspera"
"16815",-113.0139,38.3947,"Ephedra antisyphilitica"
"16853",-110.845389,32.425953,"Ephedra trifurca"
"16924",-117.301025,34.639988,"Ephedra nevadensis"
"16931",-120.585371824237,40.4531696314165,"Ephedra viridis"
"16955",-116.93644,32.73682,"Ephedra californica"
"17185",-121.494345,38.581545,"Ephedra aspera"
"17214",-106.07,28.631667,"Ephedra torreyana"
"17262",-110.689656,32.003825,"Ephedra trifurca"
"17288",-114.5,36.53,"Ephedra aspera"
"17480",-120.8331,36.6012,"Ephedra californica"
"17481",-120.592222,40.4580559990683,"Ephedra viridis"
"17483",-106.087269,34.452756,"Ephedra trifurca"
"17489",-115.394783,35.4463829991083,"Ephedra trifurca"
"17504",-108.57863,39.05545,"Ephedra viridis"
"17505",-108.72656,40.81198,"Ephedra viridis"
"17506",-108.6642,37.0757,"Ephedra viridis"
"18027",-118.129358850439,34.5797125867777,"Ephedra nevadensis"
"18029",-118.44806,35.13222,"Ephedra viridis"
"18033",-115.0755,35.1257829991117,"Ephedra nevadensis"
"18034",-114.704667,32.7490999991411,"Ephedra trifurca"
"18035",-116.096467,35.8320829991042,"Ephedra funerea"
"18036",-116.05195,35.8259999991042,"Ephedra funerea"
"18038",-118.43,34.4419,"Ephedra nevadensis"
"18126",-107.87428,36.98743,"Ephedra viridis"
"18662",-118.1967,34.47,"Ephedra nevadensis"
"18666",-105.2889,38.9458,"Ephedra miocenica"
"18670",-119.0825,34.7757999991157,"Ephedra viridis"
"18671",-114.948867,33.130282999136,"Ephedra aspera"
"18680",-108.9667,37.6547,"Ephedra viridis"
"18799",-106.02,34.17,"Ephedra trifurca"
"19029",-120.8341,36.5421,"Ephedra californica"
"19205",-118.000556,35.300556,"Ephedra nevadensis"
"19208",-115.704483,35.4752329991079,"Ephedra funerea"
"19209",-116.101917,32.6739329991421,"Ephedra aspera"
"19310",-116.2251,33.464,"Ephedra californica"
"19323",-108.4332,40.1134,"Ephedra viridis"
"19382",-117.24,32.93,"Ephedra californica"
"19434",-116.345,33.112167,"Ephedra californica"
"19730",-116.8591,34.361,"Ephedra nevadensis"
"19731",-116.2328,33.987,"Ephedra nevadensis"
"19739",-115.17085,32.977,"Ephedra trifurca"
"19874",-117.083333,34.7,"Ephedra funerea"
"19890",-108.1605,38.7354,"Ephedra torreyana"
"19891",-108.6964,40.0843,"Ephedra viridis"
"20182",-117.5091,36.5414,"Ephedra nevadensis"
"20183",-118.1018,34.8652,"Ephedra nevadensis"
"20353",-110.86,37.68,"Ephedra viridis"
"20354",-107.4268,39.5687,"Ephedra viridis"
"20771",-116.08963,32.67724,"Ephedra aspera"
"20774",-117.8526,34.4449,"Ephedra viridis"
"20776",-115.154083,34.6326669991173,"Ephedra aspera"
"21236",-108.694134,38.982323,"Ephedra viridis"
"21251",-115.86933,36.16017,"Ephedra nevadensis"
"21255",-117.1856,32.6824,"Ephedra californica"
"21668",-110.79094,38.452289,"Ephedra viridis"
"21846",-120.202760617408,40.3081102289373,"Ephedra viridis"
"21848",-118.099572162058,34.5794728028857,"Ephedra nevadensis"
"21849",-118.893063456006,34.8735052190778,"Ephedra viridis"
"21857",-115.645221761335,34.9687423028117,"Ephedra aspera"
"21858",-115.7444,34.7741,"Ephedra aspera"
"21989",-108.546,40.1424,"Ephedra viridis"
"22332",-114.622133,34.675317,"Ephedra aspera"
"22333",-115.658817,34.7815329991156,"Ephedra nevadensis"
"22558",-108.5409,40.4569,"Ephedra viridis"
"22559",-108.7815,37.3783,"Ephedra viridis"
"22623",-108.27,32.78,"Ephedra trifurca"
"22851",-119.0585,37.9945,"Ephedra nevadensis"
"22852",-115.5065,34.9814,"Ephedra aspera"
"22853",-118.527,35.3134,"Ephedra californica"
"22854",-117.9111,35.7088,"Ephedra viridis"
"22898",-119.399677021587,35.0589306016088,"Ephedra californica"
"22899",-116.8401,34.2891,"Ephedra viridis"
"22901",-115.513767,35.35645,"Ephedra viridis"
"22902",-116.333929117877,34.0666460356601,"Ephedra californica"
"23145",-108.1336,39.615,"Ephedra viridis"
"23404",-120.119409724692,40.3865796019325,"Ephedra viridis"
"23467",-109.0436,37.212,"Ephedra torreyana"
"23468",-108.4896,40.1134,"Ephedra viridis"
"23680",-106.49,31.76,"Ephedra nevadensis"
"24108",-108.49725,38.91269,"Ephedra viridis"
"24499",-116.6202,33.9345,"Ephedra californica"
"24501",-118.5008,35.1768,"Ephedra californica"
"24503",-115.6598,34.7844829991156,"Ephedra nevadensis"
"25033",-121.795833,39.6827779990727,"Ephedra altissima"
"25156",-105.871833,32.391,"Ephedra aspera"
"25542",-116.536,33.7237,"Ephedra nevadensis"
"25543",-120.6505,40.4161,"Ephedra viridis"
"25544",-116.871,34.8598,"Ephedra trifurca"
"25546",-116.8104,34.315,"Ephedra viridis"
"25549",-115.48764,34.980152,"Ephedra nevadensis"
"25552",-115.362467,35.0793499991123,"Ephedra nevadensis"
"25579",-107.7379,38.8008,"Ephedra torreyana"
"25580",-108.8262,39.3533,"Ephedra torreyana"
"25962",-97.742892,30.267272,"Ephedra antisyphilitica"
"26054",-119.3304,34.6928999991166,"Ephedra californica"
"26056",-115.22718,35.290085,"Ephedra nevadensis"
"26061",-118.1983,35.2499,"Ephedra viridis"
"26062",-118.4948,35.2997,"Ephedra viridis"
"26064",-116.0117,35.1806,"Ephedra funerea"
"26515",-108.6961,40.797,"Ephedra torreyana"
"26516",-108.863,40.2462,"Ephedra viridis"
"26638",-106.49,31.76,"Ephedra trifurca"
"26641",-110.84,31.78,"Ephedra trifurca"
"26810",-120.1209,40.3751,"Ephedra viridis"
"26811",-116.1034,32.6752,"Ephedra californica"
"26817",-116.4037,33.6257,"Ephedra fasciculata"
"26818",-115.688889,35.108333,"Ephedra funerea"
"27083",-118.1992,36.8028,"Ephedra nevadensis"
"27085",-117.1521,36.2627,"Ephedra nevadensis"
"27088",-120.0464,35.5591,"Ephedra viridis"
"27090",-115.12005,34.5168169991187,"Ephedra aspera"
"27218",-107.3996,39.5603,"Ephedra viridis"
"27219",-109.12283,38.58942,"Ephedra viridis"
"27454",-110.781831,38.417542,"Ephedra viridis"
"27459",-115.9023,33.6283,"Ephedra viridis"
"27593",-114.863133,34.0531829991243,"Ephedra trifurca"
"28082",-113.5781,37.0953,"Ephedra nevadensis"
"28134",-118.9791,35.0935,"Ephedra californica"
"28290",-108.3768,40.1279,"Ephedra viridis"
"28291",-108.452,40.0407,"Ephedra viridis"
"28632",-119.9771,35.6398,"Ephedra nevadensis"
"28633",-118.199,36.8029999990947,"Ephedra nevadensis"
"28917",-114.59,34.19,"Ephedra californica"
"29231",-118.365,35.5301,"Ephedra nevadensis"
"29232",-116.11604,32.6346,"Ephedra viridis"
"29233",-117.5091,36.5414,"Ephedra viridis"
"29235",-118.1967,34.47,"Ephedra viridis"
"29242",-114.174017,34.253567,"Ephedra trifurca"
"29244",-115.741,34.7713,"Ephedra californica"
"29251",-106.094667,32.469167,"Ephedra aspera"
"29447",-105.25,38.92,"Ephedra miocenica"
"29716",-116.8596,34.3626,"Ephedra viridis"
"29717",-116.8074,34.2894,"Ephedra viridis"
"29720",-115.674217,34.6206669991175,"Ephedra californica"
"29913",-108.2779,39.317,"Ephedra torreyana"
"29914",-108.9219,40.0262,"Ephedra torreyana"
"29916",-107.6011,38.7049,"Ephedra viridis"
"29976",-113.93,36.9,"Ephedra nevadensis"
